Format Version,1.22,Take Name,crazyflie_traj7,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,24 Jan 1970 06:54:19 -0500,Total Frames in Take,903,Total Exported Frames,903,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,cf,cf,cf,cf,cf,cf,cf,cf,"cf:Marker1","cf:Marker1","cf:Marker1","cf:Marker1","cf:Marker2","cf:Marker2","cf:Marker2","cf:Marker2","cf:Marker3","cf:Marker3","cf:Marker3","cf:Marker3","cf:Marker4","cf:Marker4","cf:Marker4","cf:Marker4",cf:Marker1,cf:Marker1,cf:Marker1,cf:Marker2,cf:Marker2,cf:Marker2,cf:Marker3,cf:Marker3,cf:Marker3,cf:Marker4,cf:Marker4,cf:Marker4,Unlabeled 2031,Unlabeled 2031,Unlabeled 2031,Unlabeled 2032,Unlabeled 2032,Unlabeled 2032,Unlabeled 2033,Unlabeled 2033,Unlabeled 2033,Unlabeled 2034,Unlabeled 2034,Unlabeled 2034,Unlabeled 2035,Unlabeled 2035,Unlabeled 2035,Unlabeled 2036,Unlabeled 2036,Unlabeled 2036,Unlabeled 2037,Unlabeled 2037,Unlabeled 2037,Unlabeled 2038,Unlabeled 2038,Unlabeled 2038,Unlabeled 2039,Unlabeled 2039,Unlabeled 2039,Unlabeled 2040,Unlabeled 2040,Unlabeled 2040,Unlabeled 2041,Unlabeled 2041,Unlabeled 2041,Unlabeled 2042,Unlabeled 2042,Unlabeled 2042,Unlabeled 2043,Unlabeled 2043,Unlabeled 2043,Unlabeled 2044,Unlabeled 2044,Unlabeled 2044,Unlabeled 2045,Unlabeled 2045,Unlabeled 2045,Unlabeled 2046,Unlabeled 2046,Unlabeled 2046,Unlabeled 2047,Unlabeled 2047,Unlabeled 2047,Unlabeled 2048,Unlabeled 2048,Unlabeled 2048,Unlabeled 2049,Unlabeled 2049,Unlabeled 2049,Unlabeled 2050,Unlabeled 2050,Unlabeled 2050,Unlabeled 2051,Unlabeled 2051,Unlabeled 2051,Unlabeled 2052,Unlabeled 2052,Unlabeled 2052,Unlabeled 2053,Unlabeled 2053,Unlabeled 2053,Unlabeled 2054,Unlabeled 2054,Unlabeled 2054,Unlabeled 2055,Unlabeled 2055,Unlabeled 2055,Unlabeled 2056,Unlabeled 2056,Unlabeled 2056,Unlabeled 2057,Unlabeled 2057,Unlabeled 2057,Unlabeled 2058,Unlabeled 2058,Unlabeled 2058,Unlabeled 2059,Unlabeled 2059,Unlabeled 2059,Unlabeled 2060,Unlabeled 2060,Unlabeled 2060,Unlabeled 2061,Unlabeled 2061,Unlabeled 2061,Unlabeled 2062,Unlabeled 2062,Unlabeled 2062,Unlabeled 2063,Unlabeled 2063,Unlabeled 2063,Unlabeled 2064,Unlabeled 2064,Unlabeled 2064,Unlabeled 2065,Unlabeled 2065,Unlabeled 2065,Unlabeled 2066,Unlabeled 2066,Unlabeled 2066,Unlabeled 2069,Unlabeled 2069,Unlabeled 2069,Unlabeled 2070,Unlabeled 2070,Unlabeled 2070,Unlabeled 2071,Unlabeled 2071,Unlabeled 2071,Unlabeled 2072,Unlabeled 2072,Unlabeled 2072,Unlabeled 2074,Unlabeled 2074,Unlabeled 2074,Unlabeled 2077,Unlabeled 2077,Unlabeled 2077,Unlabeled 2078,Unlabeled 2078,Unlabeled 2078,Unlabeled 2079,Unlabeled 2079,Unlabeled 2079,Unlabeled 2080,Unlabeled 2080,Unlabeled 2080,Unlabeled 2082,Unlabeled 2082,Unlabeled 2082
,,"32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","F6130","F6130","F6130","F6590","F6590","F6590","F65D0","F65D0","F65D0","F6520","F6520","F6520","D50F0","D50F0","D50F0","D5140","D5140","D5140","D51E0","D51E0","D51E0","D51F0","D51F0","D51F0","D5210","D5210","D5210","D5220","D5220","D5220","D5250","D5250","D5250","D52B0","D52B0","D52B0","D52E0","D52E0","D52E0","D52F0","D52F0","D52F0","D5300","D5300","D5300","EC0B0","EC0B0","EC0B0","ED6D0","ED6D0","ED6D0","ED7B0","ED7B0","ED7B0","ED830","ED830","ED830","EE8E0","EE8E0","EE8E0","EF9B0","EF9B0","EF9B0","F1C40","F1C40","F1C40","F21A0","F21A0","F21A0","F2310","F2310","F2310","F2320","F2320","F2320","F3B60","F3B60","F3B60","F3D10","F3D10","F3D10","F3FF0","F3FF0","F3FF0","F40D0","F40D0","F40D0","F4120","F4120","F4120","F42B0","F42B0","F42B0","F42D0","F42D0","F42D0","F4720","F4720","F4720","F47B0","F47B0","F47B0","F47C0","F47C0","F47C0","F4E20","F4E20","F4E20","F6230","F6230","F6230","F6450","F6450","F6450","F6840","F6840","F6840","F67A0","F67A0","F67A0","F6880","F6880","F6880","F6890","F6890","F6890","F6870","F6870","F6870","F68A0","F68A0","F68A0","F68D0","F68D0","F68D0","F68F0","F68F0","F68F0","F6850","F6850","F6850","F6920","F6920","F6920","F6900","F6900","F6900","F6940","F6940","F6940"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.002853,-0.695969,0.000869,-0.718066,-126.342163,3.220783,170.604797,0.062685,-119.357452,3.297662,177.963959,0.830091,-133.563583,2.875627,167.217010,0.841170,-133.469009,3.109611,172.667999,0.908366,-118.978607,3.600230,164.570251,0.793527,-119.346527,3.290768,177.884857,-133.595184,2.854774,167.261063,-133.495636,3.126256,172.638840,-118.926109,3.610493,164.639725,-104.458084,278.169952,97.709564,138.090820,277.219666,92.833801,-79.198250,269.926605,44.634880,-105.790161,206.796768,-332.354126,-127.754105,275.868530,93.535133,-149.131149,205.667068,49.623074,-293.018921,205.573303,-3.757334,-288.806152,206.346588,373.434204,115.457047,276.737152,91.420410,137.309402,280.705383,70.157257,-135.123871,207.906342,163.128845,-109.494972,276.575226,71.045303,-292.828552,204.880737,167.170959,183.298279,207.625763,40.341934,-96.061119,206.982803,20.426094,-196.302002,206.430313,-20.891464,308.840118,205.886490,-133.426666,13.008595,205.440903,-255.718323,-38.656986,207.548904,-62.989616,306.216309,208.728546,197.818893,8.407660,205.693817,-119.223007,54.003567,206.486603,-55.008263,131.400391,206.753326,53.925323,-100.858727,207.852432,505.394684,89.287415,207.644623,16.366709,33.130219,207.482025,-36.207813,203.924561,206.355667,-137.310349,-25.112957,207.811996,273.614990,-166.984085,206.539490,224.360519,113.576126,207.759338,85.467407,102.567245,204.798859,-320.319885,112.394676,274.263123,62.104965,310.491821,209.134369,374.377167,311.260406,206.706070,17.307926,0.160050,208.042786,348.780792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.008333,0.003198,-0.695992,0.003171,-0.718035,-126.322624,3.205179,170.649689,0.082334,-119.337212,3.289545,178.008087,0.763800,-133.545227,2.867908,167.263611,0.843560,-133.449615,3.121794,172.713684,0.885943,-118.958450,3.541472,164.613342,0.683355,-119.351074,3.286777,177.899490,-133.595688,2.856315,167.257095,-133.460556,3.129913,172.738419,-118.866386,3.548282,164.710907,-104.455292,278.171204,97.701729,138.090942,277.222656,92.826508,-79.195320,269.927032,44.635761,-105.790291,206.796356,-332.347992,-127.752975,275.868378,93.533707,-149.133484,205.667542,49.624096,-293.004211,205.573517,-3.758949,-288.811462,206.347351,373.437225,115.456390,276.740784,91.415108,137.307739,280.704651,70.155472,-135.124237,207.906052,163.125320,-109.489632,276.574432,71.049973,-292.820129,204.881668,167.161316,183.295013,207.625061,40.344570,-96.062492,206.981415,20.425928,-196.300690,206.428955,-20.889345,308.838806,205.886002,-133.429260,13.008488,205.441040,-255.716660,-38.651157,207.549698,-62.972546,306.214294,208.730743,197.819061,8.401903,205.546738,-119.177963,54.007191,206.488251,-55.007267,131.400269,206.752151,53.924732,-100.865898,207.833191,505.413574,89.274292,207.620697,16.343477,33.130463,207.482361,-36.205502,203.923386,206.356018,-137.310104,-25.112909,207.812454,273.614685,-166.984146,206.539124,224.361755,113.577461,207.761932,85.469017,102.568565,204.798599,-320.315613,112.393013,274.261719,62.107254,310.495087,209.135178,374.378845,311.265442,206.701538,17.306856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.016667,0.002270,-0.693858,0.003244,-0.720101,-126.337448,3.212006,170.587891,0.080841,-119.395805,3.277746,177.987808,0.768144,-133.540237,2.888809,167.158539,0.821724,-133.476685,3.135872,172.609406,0.911163,-118.937042,3.545598,164.595856,0.690556,-119.358650,3.283833,177.892502,-133.610886,2.891738,167.127808,-133.501724,3.130651,172.626755,-118.861458,3.542310,164.714844,-104.465439,278.171051,97.712563,138.087601,277.221069,92.831375,-79.191780,269.925354,44.631756,-105.790436,206.795197,-332.352692,-127.759705,275.868408,93.528099,-149.131363,205.666565,49.623524,-293.006622,205.573410,-3.757721,-288.804993,206.343750,373.433075,115.457443,276.739319,91.417961,137.309082,280.704346,70.155075,-135.123032,207.905792,163.129135,-109.487244,276.575623,71.056076,-292.823151,204.881866,167.166382,183.294846,207.624817,40.344532,-96.061409,206.981186,20.425224,-196.301086,206.430573,-20.889210,308.843109,205.887177,-133.428055,13.008761,205.440140,-255.717804,-38.639683,207.536560,-62.869381,306.206482,208.729507,197.818680,8.408757,205.693558,-119.224258,54.004520,206.487610,-55.008995,131.400345,206.752090,53.924095,-100.862328,207.853821,505.399048,89.288033,207.643768,16.365290,33.130142,207.482834,-36.208282,203.921677,206.356476,-137.309845,-25.113520,207.811859,273.612152,-166.984543,206.539871,224.361252,113.575531,207.762115,85.467705,102.568352,204.798080,-320.317047,112.392761,274.263153,62.104809,310.497345,209.137268,374.381775,311.267212,206.704132,17.307056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.025000,0.003018,-0.694551,0.003439,-0.719429,-126.335121,3.206036,170.618912,0.085674,-119.379250,3.286947,178.005295,0.774362,-133.544281,2.872822,167.203918,0.799918,-133.470398,3.127277,172.654312,0.882458,-118.946564,3.537096,164.612137,0.686519,-119.362022,3.284084,177.899246,-133.595398,2.860989,167.250519,-133.506165,3.134645,172.622406,-118.860390,3.544551,164.719025,-104.458023,278.169189,97.704185,138.091003,277.223145,92.832092,-79.194916,269.927399,44.633972,-105.790497,206.796265,-332.352814,-127.759064,275.867920,93.531273,-149.133240,205.666855,49.623932,-293.018616,205.574203,-3.757572,-288.813110,206.344131,373.433411,115.454697,276.737732,91.421600,137.304398,280.705200,70.152908,-135.108185,207.906296,163.159088,-109.487724,276.576813,71.054932,-292.813934,204.879181,167.156982,183.297104,207.624817,40.344955,-96.062073,206.983017,20.426523,-196.299042,206.429596,-20.886169,308.846344,205.886795,-133.426010,13.008749,205.440735,-255.716888,-38.639374,207.536148,-62.867474,306.212891,208.727936,197.819504,8.403258,205.548065,-119.178322,54.005878,206.486221,-55.007809,131.424805,206.717041,53.944695,-100.866821,207.834763,505.410400,89.287285,207.644485,16.364012,33.129810,207.482056,-36.206230,203.924149,206.355408,-137.310104,-25.114563,207.812744,273.613373,-166.982697,206.540375,224.361496,113.574692,207.760956,85.466919,102.567055,204.798386,-320.321594,112.393951,274.263153,62.106098,310.488800,209.139557,374.373230,311.265991,206.704132,17.308716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.033333,0.002828,-0.694232,0.003346,-0.719738,-126.337029,3.205736,170.614624,0.084745,-119.387695,3.282787,178.007202,0.776905,-133.543213,2.874813,167.193100,0.805599,-133.474106,3.127062,172.643661,0.883186,-118.943108,3.538281,164.614532,0.686858,-119.369415,3.281037,177.902451,-133.594711,2.865547,167.236969,-133.510284,3.132367,172.612549,-118.856880,3.544301,164.721542,-104.462624,278.169739,97.713402,138.090439,277.220612,92.826935,-79.187408,269.926025,44.625473,-105.790413,206.796570,-332.350067,-127.759468,275.871765,93.526443,-149.134460,205.667877,49.623882,-293.025909,205.574554,-3.756702,-288.806213,206.345276,373.432770,115.454018,276.739990,91.420769,137.309280,280.704071,70.157333,-135.108109,207.905884,163.160233,-109.488487,276.576080,71.054268,-292.811859,204.882782,167.157608,183.295059,207.626846,40.342670,-96.061836,206.982712,20.426512,-196.301682,206.430481,-20.889275,308.842987,205.886597,-133.426132,13.007879,205.440567,-255.715515,-38.638283,207.537888,-62.868286,306.202667,208.727768,197.822205,8.400967,205.547150,-119.168327,54.004848,206.486801,-55.006821,131.400330,206.751724,53.919418,-100.866173,207.830643,505.409607,89.285225,207.645111,16.371677,33.129681,207.482773,-36.207668,203.923706,206.356003,-137.309967,-25.113354,207.812317,273.611694,-166.984512,206.540253,224.362366,113.575157,207.760651,85.467575,102.567329,204.798431,-320.320404,112.389946,274.262146,62.101234,310.486115,209.138733,374.368439,311.261597,206.701401,17.306906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.041667,0.002758,-0.694006,0.003218,-0.719957,-126.339996,3.205285,170.613342,0.082295,-119.395340,3.280915,178.010315,0.788165,-133.543976,2.874660,167.187195,0.809277,-133.478348,3.125405,172.637863,0.885924,-118.942322,3.540160,164.618011,0.693679,-119.377007,3.278471,177.910278,-133.597809,2.863545,167.230057,-133.512039,3.132267,172.606247,-118.857361,3.547128,164.722015,-104.457764,278.169312,97.706184,138.091064,277.221802,92.827515,-79.199310,269.930664,44.640839,-105.790123,206.796387,-332.349274,-127.758324,275.872192,93.527824,-149.132675,205.668335,49.623783,-292.972809,205.575531,-3.762045,-288.806641,206.346848,373.431488,115.454926,276.738312,91.420464,137.308685,280.705170,70.157364,-135.123093,207.906097,163.127136,-109.483528,276.574768,71.060562,-292.824951,204.882431,167.169159,183.286774,207.627228,40.377201,-95.975258,206.906479,20.777298,-196.301239,206.428909,-20.889585,308.836304,205.888611,-133.423889,13.008249,205.440140,-255.716675,-38.642353,207.536102,-62.879299,306.215729,208.728790,197.821289,8.405478,205.692078,-119.218460,54.004894,206.488159,-55.006714,131.425079,206.716293,53.943802,-100.868904,207.833023,505.411285,89.290321,207.644058,16.364328,33.130836,207.483032,-36.206657,203.802368,206.199692,-136.924622,-25.115337,207.813141,273.614319,-166.984589,206.540634,224.362305,113.576996,207.760971,85.469505,102.567291,204.798843,-320.320404,112.397049,274.264252,62.108887,310.492859,209.136536,374.378296,311.265442,206.700943,17.311087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
