Format Version,1.22,Take Name,crazyflie_traj15,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,24 Jan 1970 07:02:24 -0500,Total Frames in Take,1165,Total Exported Frames,1165,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,cf,cf,cf,cf,cf,cf,cf,cf,"cf:Marker1","cf:Marker1","cf:Marker1","cf:Marker1","cf:Marker2","cf:Marker2","cf:Marker2","cf:Marker2","cf:Marker3","cf:Marker3","cf:Marker3","cf:Marker3","cf:Marker4","cf:Marker4","cf:Marker4","cf:Marker4",cf:Marker1,cf:Marker1,cf:Marker1,cf:Marker2,cf:Marker2,cf:Marker2,cf:Marker3,cf:Marker3,cf:Marker3,cf:Marker4,cf:Marker4,cf:Marker4,Unlabeled 2455,Unlabeled 2455,Unlabeled 2455,Unlabeled 2456,Unlabeled 2456,Unlabeled 2456,Unlabeled 2457,Unlabeled 2457,Unlabeled 2457,Unlabeled 2458,Unlabeled 2458,Unlabeled 2458,Unlabeled 2459,Unlabeled 2459,Unlabeled 2459,Unlabeled 2460,Unlabeled 2460,Unlabeled 2460,Unlabeled 2461,Unlabeled 2461,Unlabeled 2461,Unlabeled 2462,Unlabeled 2462,Unlabeled 2462,Unlabeled 2463,Unlabeled 2463,Unlabeled 2463,Unlabeled 2464,Unlabeled 2464,Unlabeled 2464,Unlabeled 2465,Unlabeled 2465,Unlabeled 2465,Unlabeled 2466,Unlabeled 2466,Unlabeled 2466,Unlabeled 2467,Unlabeled 2467,Unlabeled 2467,Unlabeled 2468,Unlabeled 2468,Unlabeled 2468,Unlabeled 2469,Unlabeled 2469,Unlabeled 2469,Unlabeled 2470,Unlabeled 2470,Unlabeled 2470,Unlabeled 2471,Unlabeled 2471,Unlabeled 2471,Unlabeled 2472,Unlabeled 2472,Unlabeled 2472,Unlabeled 2473,Unlabeled 2473,Unlabeled 2473,Unlabeled 2474,Unlabeled 2474,Unlabeled 2474,Unlabeled 2475,Unlabeled 2475,Unlabeled 2475,Unlabeled 2476,Unlabeled 2476,Unlabeled 2476,Unlabeled 2477,Unlabeled 2477,Unlabeled 2477,Unlabeled 2478,Unlabeled 2478,Unlabeled 2478,Unlabeled 2479,Unlabeled 2479,Unlabeled 2479,Unlabeled 2480,Unlabeled 2480,Unlabeled 2480,Unlabeled 2481,Unlabeled 2481,Unlabeled 2481,Unlabeled 2482,Unlabeled 2482,Unlabeled 2482,Unlabeled 2483,Unlabeled 2483,Unlabeled 2483,Unlabeled 2484,Unlabeled 2484,Unlabeled 2484,Unlabeled 2485,Unlabeled 2485,Unlabeled 2485,Unlabeled 2486,Unlabeled 2486,Unlabeled 2486,Unlabeled 2487,Unlabeled 2487,Unlabeled 2487,Unlabeled 2488,Unlabeled 2488,Unlabeled 2488,Unlabeled 2489,Unlabeled 2489,Unlabeled 2489,Unlabeled 2491,Unlabeled 2491,Unlabeled 2491,Unlabeled 2493,Unlabeled 2493,Unlabeled 2493,Unlabeled 2494,Unlabeled 2494,Unlabeled 2494,Unlabeled 2495,Unlabeled 2495,Unlabeled 2495,Unlabeled 2499,Unlabeled 2499,Unlabeled 2499,Unlabeled 2501,Unlabeled 2501,Unlabeled 2501,Unlabeled 2502,Unlabeled 2502,Unlabeled 2502,Unlabeled 2503,Unlabeled 2503,Unlabeled 2503,Unlabeled 2504,Unlabeled 2504,Unlabeled 2504,Unlabeled 2505,Unlabeled 2505,Unlabeled 2505,Unlabeled 2506,Unlabeled 2506,Unlabeled 2506
,,"32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","32A33FB571C811F0DFF24AA584E86A9E","F9290","F9290","F9290","F9300","F9300","F9300","F9350","F9350","F9350","F9310","F9310","F9310","D50F0","D50F0","D50F0","D5140","D5140","D5140","D51E0","D51E0","D51E0","D51F0","D51F0","D51F0","D5210","D5210","D5210","D5220","D5220","D5220","D5250","D5250","D5250","D52B0","D52B0","D52B0","D52E0","D52E0","D52E0","D52F0","D52F0","D52F0","D5300","D5300","D5300","EC0B0","EC0B0","EC0B0","ED6D0","ED6D0","ED6D0","ED7B0","ED7B0","ED7B0","ED830","ED830","ED830","EE8E0","EE8E0","EE8E0","F1C40","F1C40","F1C40","F21A0","F21A0","F21A0","F2320","F2320","F2320","F3B60","F3B60","F3B60","F3D10","F3D10","F3D10","F3FF0","F3FF0","F3FF0","F40D0","F40D0","F40D0","F4120","F4120","F4120","F42B0","F42B0","F42B0","F42D0","F42D0","F42D0","F47B0","F47B0","F47B0","F4E20","F4E20","F4E20","F6220","F6220","F6220","F6DF0","F6DF0","F6DF0","F7060","F7060","F7060","F70D0","F70D0","F70D0","F70F0","F70F0","F70F0","F8AB0","F8AB0","F8AB0","F9530","F9530","F9530","F9590","F9590","F9590","F95A0","F95A0","F95A0","F95B0","F95B0","F95B0","F95D0","F95D0","F95D0","F9600","F9600","F9600","F9620","F9620","F9620","F9630","F9630","F9630","F9650","F9650","F9650","F9640","F9640","F9640","F9660","F9660","F9660","F9670","F9670","F9670"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.006487,-0.699338,-0.000027,-0.714761,-126.307465,3.202940,170.609940,0.084384,-119.254242,3.353373,177.902298,0.715250,-133.558197,2.798694,167.292023,0.749029,-133.413666,3.055153,172.740906,0.803236,-119.003738,3.604542,164.504532,0.888649,-119.147614,3.353464,177.916138,-133.631317,2.785790,167.248276,-133.460266,3.063326,172.740219,-118.985794,3.607957,164.530869,-104.447510,278.173920,97.696098,138.096741,277.223267,92.831802,-79.183685,269.928406,44.627594,-105.789948,206.796173,-332.348785,-127.761665,275.872070,93.527420,-149.135284,205.667145,49.621403,-293.026917,205.577591,-3.756559,-288.809052,206.349319,373.435211,115.457825,276.737488,91.418205,137.307556,280.704468,70.154358,-135.025330,207.909515,163.981537,-109.488205,276.576904,71.051788,-292.807983,204.884476,167.155640,183.287781,207.630157,40.377804,-95.975151,206.906387,20.776499,-196.305145,206.430954,-20.893784,13.008631,205.441360,-255.717514,-38.638790,207.538437,-62.861588,8.406425,205.694244,-119.217148,54.003662,206.488007,-55.008953,131.424133,206.717850,53.936050,-100.861229,207.850128,505.406769,89.289063,207.648087,16.366711,33.130150,207.483490,-36.203583,203.926758,206.356339,-137.310486,-25.114336,207.812546,273.618134,113.576973,207.763199,85.470428,112.394691,274.266205,62.106537,310.499756,209.138397,374.378326,311.259338,206.701111,17.305767,306.212006,208.725052,197.821030,308.836029,205.884857,-133.429718,-289.058350,202.659485,-291.522369,220.438461,207.607819,75.395088,0.161153,208.044693,348.779114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.008333,0.007005,-0.698191,-0.002483,-0.715873,-126.291908,3.170491,170.568344,0.106861,-119.262444,3.331054,177.883408,0.709302,-133.530350,2.744483,167.226379,0.679575,-133.404129,2.986751,172.676376,0.691985,-118.970718,3.619676,164.487213,0.850530,-119.149040,3.351502,177.915115,-133.631714,2.785169,167.247437,-133.403320,2.941309,172.568970,-118.984901,3.606997,164.531204,-104.449654,278.174591,97.697639,138.092987,277.222229,92.834091,-79.185059,269.928894,44.628368,-105.790329,206.798431,-332.347931,-127.754959,275.872498,93.530045,-149.134109,205.667191,49.621922,-293.027710,205.576782,-3.756344,-288.812866,206.352280,373.439789,115.458611,276.739380,91.417297,137.300690,280.708252,70.152267,-135.108704,207.907288,163.157745,-109.484192,276.577271,71.054550,-292.806885,204.885834,167.155807,183.287521,207.630447,40.376701,-96.007629,206.815643,20.746851,-196.306641,206.430908,-20.896683,13.009024,205.440979,-255.716888,-38.638409,207.536224,-62.862419,8.400020,205.547424,-119.171181,54.003067,206.487686,-55.008949,131.402283,206.751877,53.925358,-100.863525,207.833649,505.420959,89.287582,207.648041,16.364775,33.131062,207.483887,-36.201363,203.926666,206.355927,-137.310349,-25.114149,207.813126,273.616516,113.577423,207.760864,85.469055,112.394249,274.265930,62.102497,310.502350,209.138779,374.382629,311.264252,206.699554,17.306118,306.206787,208.727982,197.821625,308.840424,205.883820,-133.426987,-289.068848,202.658661,-291.528381,220.439362,207.607346,75.389946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.016667,0.006421,-0.699316,-0.000053,-0.714784,-126.309296,3.201369,170.608490,0.083341,-119.256531,3.350445,177.901337,0.718820,-133.559845,2.797966,167.290070,0.753217,-133.415649,3.053700,172.738983,0.809395,-119.005157,3.603363,164.503601,0.885158,-119.152328,3.350429,177.911621,-133.632858,2.784930,167.247360,-133.460663,3.062205,172.738724,-118.986641,3.606876,164.532059,-104.454376,278.173218,97.707954,138.097687,277.224487,92.840668,-79.195236,269.931946,44.632507,-105.790344,206.798248,-332.347015,-127.755547,275.869598,93.529839,-149.133667,205.667374,49.621918,-292.995667,205.576294,-3.761050,-288.810455,206.351822,373.437744,115.454529,276.737366,91.414673,137.303284,280.707947,70.152946,-135.106613,207.908493,163.163284,-109.488586,276.576324,71.048065,-292.809631,204.881592,167.156479,183.296127,207.629440,40.345428,-96.060577,206.984283,20.427275,-196.305176,206.432266,-20.894869,13.008320,205.441452,-255.718018,-38.650669,207.553528,-62.968159,8.405421,205.546860,-119.181732,54.002773,206.488220,-55.009605,131.402115,206.751938,53.917992,-100.865105,207.834839,505.418030,89.287727,207.648163,16.366663,33.129482,207.483322,-36.204365,203.926178,206.356766,-137.310196,-25.114044,207.813171,273.615662,113.577484,207.762787,85.470375,112.396431,274.262848,62.103653,310.498535,209.138611,374.382507,311.267700,206.698578,17.308378,306.204102,208.728378,197.821365,308.837067,205.884583,-133.426926,-289.065765,202.658325,-291.526398,220.434570,207.609985,75.383965,0.163627,208.045914,348.776733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.025000,0.006310,-0.699346,-0.000002,-0.714755,-126.308060,3.201254,170.608826,0.084104,-119.254646,3.348096,177.901108,0.717064,-133.558975,2.799788,167.290955,0.751289,-133.414276,3.055020,172.739899,0.806885,-119.004333,3.602110,164.503357,0.883721,-119.149696,3.347705,177.911728,-133.632355,2.785908,167.248154,-133.460098,3.064127,172.739548,-118.985199,3.605913,164.531479,-104.454926,278.173126,97.705902,138.093323,277.221619,92.826988,-79.185089,269.928497,44.624615,-105.790199,206.798584,-332.351074,-127.756882,275.868286,93.531715,-149.133377,205.665237,49.618607,-293.009216,205.575317,-3.756628,-288.810394,206.349228,373.436310,115.458618,276.738403,91.420052,137.307343,280.707947,70.155602,-135.038788,207.909561,163.952347,-109.488106,276.577087,71.052460,-292.814148,204.882050,167.158707,183.295029,207.630920,40.341011,-96.059097,206.982666,20.426941,-196.304153,206.431580,-20.894302,13.008976,205.440384,-255.716949,-38.636513,207.538467,-62.855602,8.407338,205.548096,-119.191833,54.001938,206.488449,-55.010761,131.400650,206.752945,53.920162,-100.861862,207.852859,505.401031,89.288239,207.647614,16.367458,33.132164,207.484741,-36.206493,203.925323,206.356308,-137.310715,-25.113699,207.812424,273.617828,113.578033,207.761078,85.471214,112.395416,274.266327,62.102699,310.505157,209.141190,374.385223,311.263062,206.700806,17.309338,306.200867,208.728577,197.821854,308.842468,205.887512,-133.427109,-289.069153,202.700638,-291.538940,220.433044,207.609863,75.387535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.033333,0.006914,-0.698170,-0.002650,-0.715894,-126.293091,3.169220,170.566299,0.106399,-119.264046,3.327913,177.881805,0.711780,-133.531296,2.743610,167.223785,0.684515,-133.405396,2.983907,172.673859,0.693804,-118.971611,3.621452,164.485733,0.845913,-119.152618,3.348301,177.909775,-133.631210,2.783707,167.245667,-133.404358,2.938531,172.566696,-118.985222,3.608717,164.531952,-104.450310,278.172150,97.698067,138.092987,277.224304,92.835953,-79.187119,269.932648,44.623280,-105.790535,206.798462,-332.344757,-127.761581,275.873749,93.528221,-149.133377,205.666443,49.624348,-293.022583,205.576233,-3.757963,-288.813538,206.351212,373.438934,115.456940,276.736328,91.426270,137.304596,280.706390,70.152321,-135.025574,207.909912,163.980682,-109.490204,276.576843,71.044731,-292.811432,204.886169,167.156540,183.296967,207.629303,40.342979,-95.973801,206.905945,20.775736,-196.304108,206.431625,-20.893042,13.008595,205.441711,-255.718704,-38.657593,207.552643,-62.988663,8.405171,205.692673,-119.215034,54.003704,206.488495,-55.008907,131.401138,206.753677,53.919323,-100.861038,207.854126,505.402100,89.286613,207.649155,16.371157,33.131016,207.485962,-36.201443,203.925247,206.356140,-137.310120,-25.113985,207.813309,273.618500,113.578369,207.762985,85.469101,112.392830,274.264801,62.106300,310.500916,209.137985,374.381409,311.269226,206.702072,17.307638,306.197235,208.727997,197.823395,308.842682,205.886261,-133.425323,-289.064972,202.659393,-291.527740,220.437286,207.607391,75.394630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.041667,0.006338,-0.700477,-0.000159,-0.713647,-126.293007,3.200679,170.636795,0.090971,-119.216560,3.348064,177.906708,0.779000,-133.554306,2.797958,167.341858,0.666530,-133.392395,3.052318,172.790344,0.771593,-119.008766,3.604375,164.508286,0.873168,-119.151070,3.348853,177.913132,-133.631805,2.784317,167.247238,-133.418625,3.060643,172.839661,-118.984863,3.607174,164.532227,-104.443810,278.175842,97.689499,138.095612,277.222382,92.842339,-79.184509,269.929016,44.624054,-105.789742,206.797333,-332.347870,-127.759460,275.871216,93.532402,-149.133606,205.667664,49.621853,-293.022858,205.575058,-3.756323,-288.810547,206.352417,373.436462,115.453812,276.739655,91.421799,137.298508,280.709137,70.146515,-135.124283,207.907013,163.126663,-109.486198,276.577118,71.051315,-292.808044,204.883957,167.155884,183.295929,207.629562,40.346329,-96.062202,206.983398,20.423996,-196.304657,206.431320,-20.895063,13.008583,205.441147,-255.717896,-38.652687,207.551651,-62.972023,8.404192,205.691772,-119.210884,54.001743,206.488556,-55.008652,131.400406,206.753464,53.920818,-100.868629,207.833130,505.423553,89.288254,207.647522,16.367464,33.132488,207.483170,-36.205872,203.925293,206.356598,-137.310638,-25.114685,207.812241,273.616821,113.578415,207.762985,85.470467,112.394760,274.263153,62.103642,310.508331,209.142303,374.393036,311.271912,206.698517,17.307358,306.215637,208.726547,197.821655,308.840424,205.885056,-133.425522,-289.067810,202.658630,-291.529266,220.436615,207.607452,75.395081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
